Name,Age,Major,GPA
Student5303,22,History,3.14
Student1800,18,English,3.07
Student7314,21,Mechanical Engineering,3.84
Student4400,23,Biology,2.51
Student3426,19,Computer Science,3.2
Student6104,19,English,3.01
Student3583,21,Mechanical Engineering,3.78
Student6519,20,Biology,3.51
Student9388,23,Psychology,3.69
Student1423,24,English,3.34
Student48,22,English,3.67
Student3197,18,English,3.23
Student3158,22,Psychology,3.29
Student8617,19,Psychology,2.76
Student4639,21,History,3.02
Student5322,24,English,3.51
Student5921,23,Mechanical Engineering,3.08
Student3462,19,Computer Science,3.74
Student9578,24,History,2.53
Student8064,22,Computer Science,3.57
Student8047,24,English,4.0
Student3201,23,Psychology,2.58
Student493,21,Mechanical Engineering,3.61
Student1402,21,Computer Science,2.83
Student9759,24,Biology,3.56
Student5055,21,Biology,3.23
Student2170,18,Biology,3.96
Student3854,24,Biology,3.73
Student4009,24,Mechanical Engineering,2.62
Student9734,19,Biology,2.87
Student6134,20,Psychology,2.87
Student8764,23,Computer Science,3.92
Student6135,24,Biology,3.72
Student6239,20,Computer Science,2.74
Student1296,24,Biology,2.61
Student4890,24,Mechanical Engineering,3.64
Student5665,20,English,3.98
Student7743,20,Biology,3.67
Student8837,19,History,2.5
Student3001,18,History,2.74
Student624,18,English,3.44
Student2454,24,Computer Science,3.08
Student4401,23,History,2.86
Student2363,23,Computer Science,2.61
Student6766,20,English,3.16
Student2578,24,History,2.92
Student7790,20,History,2.83
Student7676,18,History,3.46
Student209,20,Psychology,2.7
Student8394,22,Mechanical Engineering,3.49
Student7256,22,Mechanical Engineering,3.36
Student8721,24,History,2.73
Student8814,22,Mechanical Engineering,3.65
Student6920,20,Psychology,2.94
Student6823,20,English,2.62
Student1573,20,Psychology,3.36
Student1233,21,Mechanical Engineering,3.67
Student3016,20,History,3.75
Student4832,23,English,3.22
Student616,19,History,3.45
Student9509,19,History,3.79
Student664,18,Psychology,2.84
Student2286,22,Computer Science,3.03
Student639,21,Biology,2.98
Student3772,18,History,3.61
Student1357,21,Psychology,2.62
Student5894,18,English,3.73
Student8794,19,Mechanical Engineering,3.67
Student9011,22,History,3.88
Student621,21,Biology,3.77
Student7603,20,Psychology,3.09
Student9874,21,Computer Science,3.17
Student6876,18,English,3.63
Student7082,20,Computer Science,3.77
Student1746,19,Mechanical Engineering,3.3
Student8729,22,Biology,3.67
Student4637,18,English,3.79
Student2481,18,Computer Science,2.92
Student7230,19,History,2.82
Student7075,19,English,3.91
Student3597,24,History,2.69
Student762,23,Mechanical Engineering,2.76
Student4587,22,English,3.25
Student649,18,Psychology,2.85
Student1144,21,English,3.01
Student7979,19,English,3.92
Student4841,18,English,2.52
Student6491,18,Computer Science,3.67
Student4630,19,Mechanical Engineering,2.98
Student462,24,Mechanical Engineering,3.86
Student7042,19,History,3.74
Student8989,19,English,3.09
Student4839,22,Computer Science,3.48
Student4210,20,History,2.81
Student5516,18,Psychology,3.49
Student3226,18,Biology,3.14
Student9366,19,Psychology,2.82
Student9169,22,Mechanical Engineering,3.63
Student3928,24,Mechanical Engineering,3.19
Student4690,21,Biology,3.38
Student2455,24,Mechanical Engineering,3.24
Student1991,21,Mechanical Engineering,3.16
Student3620,21,Biology,3.07
Student2943,23,Mechanical Engineering,2.89
Student2087,24,Computer Science,3.7
Student2991,24,English,3.12
Student401,21,History,3.92
Student8237,21,Computer Science,2.51
Student369,21,History,3.18
Student7416,23,History,2.98
Student7691,18,Biology,3.92
Student9823,23,Biology,3.87
Student3758,21,Computer Science,3.67
Student5069,18,Mechanical Engineering,2.71
Student3892,24,History,2.97
Student2886,24,Biology,2.65
Student8390,22,Biology,2.89
Student4235,21,Psychology,3.9
Student5611,24,Psychology,3.57
Student227,22,Biology,2.71
Student1369,18,Biology,3.58
Student7951,20,Mechanical Engineering,2.75
Student9514,18,Biology,2.83
Student665,21,History,3.87
Student8960,22,Psychology,3.18
Student9445,23,Mechanical Engineering,2.63
Student4369,23,Biology,3.15
Student928,20,History,3.14
Student7503,19,English,3.67
Student3150,19,History,2.58
Student247,22,Mechanical Engineering,2.93
Student6125,22,Computer Science,3.28
Student9939,21,Computer Science,3.73
Student3261,20,Psychology,3.16
Student9274,20,History,3.15
Student7858,18,History,3.61
Student3857,24,English,3.84
Student3044,19,Biology,3.05
Student4089,19,Mechanical Engineering,3.7
Student5161,20,Mechanical Engineering,2.57
Student620,22,English,2.52
Student4351,19,Biology,3.11
Student6508,23,Biology,3.61
Student9478,24,Biology,3.54
Student3058,19,Biology,3.47
Student3616,21,History,3.82
Student4901,22,English,3.82
Student8638,20,Mechanical Engineering,3.71
Student7825,20,History,3.4
Student9265,19,English,3.97
Student1604,23,Mechanical Engineering,3.03
Student8212,24,History,3.27
Student9343,22,Computer Science,3.84
Student2019,24,History,3.77
Student3650,23,English,2.54
Student4917,18,English,3.5
Student1942,21,Psychology,2.75
Student1796,22,Computer Science,3.35
Student6409,18,Psychology,3.29
Student9643,23,Psychology,3.54
Student1434,23,Biology,2.5
Student2128,20,English,3.36
Student194,24,Psychology,2.56
Student8353,20,Mechanical Engineering,3.9
Student2283,23,English,3.55
Student8859,22,Mechanical Engineering,3.8
Student8991,22,English,3.31
Student8288,21,Mechanical Engineering,2.88
Student8403,20,History,2.99
Student6480,21,Mechanical Engineering,3.9
Student4208,19,Mechanical Engineering,2.61
Student4495,19,Computer Science,2.96
Student7700,22,English,3.5
Student2824,22,Computer Science,2.7
Student9570,20,History,3.63
Student4066,20,Mechanical Engineering,3.29
Student7315,22,Mechanical Engineering,3.62
Student2381,19,Mechanical Engineering,2.6
Student5483,23,Computer Science,3.65
Student938,24,History,3.73
Student7618,22,Biology,3.71
Student1843,22,Mechanical Engineering,2.5
Student5821,18,Computer Science,3.29
Student4128,21,Psychology,3.42
Student365,22,Psychology,3.28
Student7881,22,Psychology,2.62
Student3438,19,Computer Science,2.79
Student3225,18,Psychology,3.58
Student7686,18,Biology,2.51
Student8234,18,History,2.92
Student2940,22,English,3.34
Student3360,24,English,4.0
Student5,23,English,2.55
Student3799,20,History,3.26
Student1693,21,Biology,4.0
Student8829,20,Computer Science,3.17
Student85,19,Mechanical Engineering,2.52
Student2447,24,Mechanical Engineering,2.94
Student5575,21,Biology,3.25
Student3736,19,Computer Science,3.75
Student2396,19,Mechanical Engineering,3.86
Student6535,22,Psychology,2.52
Student7309,22,Mechanical Engineering,3.51
Student5672,19,Computer Science,2.96
Student8489,20,Biology,3.95
Student5112,23,English,3.68
Student3279,24,Psychology,3.72
Student5317,21,Mechanical Engineering,2.51
Student1104,21,Mechanical Engineering,2.53
Student2518,24,Psychology,3.76
Student6587,19,Mechanical Engineering,2.72
Student7219,20,Computer Science,3.22
Student9549,23,Biology,3.73
Student6908,24,Biology,3.95
Student181,19,Mechanical Engineering,3.8
Student8360,22,Mechanical Engineering,3.34
Student6867,21,Computer Science,3.51
Student2095,20,Psychology,3.96
Student2228,21,English,3.14
Student4405,21,History,3.88
Student1199,24,English,2.86
Student8993,23,Mechanical Engineering,2.68
Student8301,18,Computer Science,3.09
Student403,22,Mechanical Engineering,3.5
Student4931,21,English,3.31
Student7432,18,Psychology,2.85
Student9575,22,History,3.91
Student7787,19,Biology,3.65
Student7494,19,English,3.83
Student3331,23,Biology,3.62
Student8669,22,Computer Science,3.72
Student4082,19,History,2.64
Student7582,24,Psychology,3.54
Student7695,22,English,3.15
Student5982,22,History,3.36
Student7010,18,English,3.85
Student7245,23,Psychology,3.58
Student2995,18,English,3.99
Student4529,23,Psychology,3.45
Student8210,24,English,2.97
Student1548,24,Computer Science,2.81
Student2777,19,Mechanical Engineering,2.84
Student3180,21,English,3.65
Student1919,20,Mechanical Engineering,3.89
Student8012,19,Psychology,3.54
Student9454,18,Psychology,2.55
Student9719,24,Computer Science,3.99
Student2846,18,History,3.77
Student1647,23,Mechanical Engineering,2.78
Student2370,22,Psychology,3.21
Student5307,22,Psychology,2.88
Student5166,20,Mechanical Engineering,3.84
Student2003,21,Mechanical Engineering,3.34
Student7252,21,Psychology,3.98
Student5704,19,Computer Science,3.94
Student8776,21,Computer Science,3.51
Student4438,22,History,3.33
Student5168,18,Mechanical Engineering,2.85
Student5157,21,Psychology,3.27
Student8214,23,Biology,2.58
Student8930,18,Biology,2.86
Student9420,20,Biology,3.39
Student8138,19,Computer Science,3.66
Student961,20,Biology,3.42
Student6280,23,Mechanical Engineering,3.81
Student9449,24,Biology,3.23
Student7235,18,Psychology,3.87
Student2646,22,Biology,2.52
Student7370,19,History,3.82
Student9769,21,Computer Science,3.51
Student6833,20,Computer Science,3.26
Student723,24,Biology,2.73
Student9379,23,English,3.16
Student8268,21,History,2.63
Student424,22,History,2.83
Student5589,20,Mechanical Engineering,2.5
Student5285,22,History,3.0
Student3697,23,Computer Science,2.99
Student794,24,Computer Science,3.79
Student788,22,English,2.64
Student5374,22,Computer Science,3.14
Student1447,21,History,3.58
Student7137,20,English,3.13
Student8597,18,English,3.91
Student7091,22,Computer Science,3.07
Student1570,23,Mechanical Engineering,3.5
Student6228,18,English,3.44
Student522,22,English,3.31
Student7271,24,English,2.82
Student3121,23,History,3.39
Student5966,21,Computer Science,3.96
Student7927,19,English,3.92
Student7441,23,Biology,3.97
Student1941,20,English,3.9
Student6947,22,Computer Science,3.84
Student8427,19,English,2.56
Student1592,18,Psychology,3.2
Student9160,23,Computer Science,3.8
Student3096,18,History,2.65
Student5690,18,Computer Science,3.82
Student8534,24,Computer Science,2.65
Student9727,19,Computer Science,3.39
Student2436,23,Psychology,3.33
Student5474,20,Mechanical Engineering,3.56
Student7064,21,History,3.65
Student1220,19,Biology,2.95
Student357,21,Mechanical Engineering,3.33
Student1071,23,History,2.86
Student6422,21,Psychology,3.14
Student4348,23,History,3.88
Student6419,24,English,3.3
Student4836,24,English,2.83
Student8650,20,Biology,3.47
Student2031,23,English,2.88
Student9551,23,History,3.46
Student4783,22,History,3.77
Student2912,22,Computer Science,3.75
Student3432,19,History,3.23
Student5844,20,History,2.81
Student7331,19,Psychology,3.47
Student1,22,Psychology,2.69
Student5407,24,Biology,2.62
Student1383,18,History,3.27
Student7530,19,History,3.41
Student6782,19,Biology,2.96
Student9708,23,Mechanical Engineering,2.52
Student51,23,History,3.33
Student751,19,Biology,3.46
Student3684,20,Mechanical Engineering,3.42
Student9601,21,Biology,2.88
Student2142,20,English,3.06
Student7752,19,Computer Science,3.43
Student3084,23,Computer Science,2.57
Student527,20,Psychology,3.2
Student3054,24,Computer Science,2.96
Student3185,20,History,3.77
Student3248,23,Psychology,2.57
Student6020,22,English,3.8
Student3407,24,History,3.99
Student3623,20,Biology,3.28
Student8726,23,Biology,3.41
Student259,21,Psychology,3.37
Student9222,23,Computer Science,2.5
Student426,22,Computer Science,3.37
Student9363,20,Biology,3.75
Student1266,18,Mechanical Engineering,3.95
Student8946,21,Psychology,3.06
Student1928,21,Computer Science,3.78
Student4431,22,English,3.66
Student392,18,Mechanical Engineering,3.87
Student1327,24,Psychology,2.98
Student9328,20,History,3.84
Student6787,22,Psychology,3.56
Student123,18,Biology,2.66
Student6293,24,Biology,3.3
Student2305,18,English,2.76
Student9871,23,Psychology,3.29
Student748,18,Biology,2.74
Student8712,22,Mechanical Engineering,2.83
Student4139,20,History,3.1
Student7563,24,Computer Science,2.81
Student3618,21,English,3.21
Student9453,18,English,3.95
Student1859,18,Biology,3.39
Student4695,22,Psychology,3.2
Student4602,22,English,2.7
Student2904,22,History,3.49
Student2666,23,History,3.31
Student6692,21,English,2.88
Student8319,24,Computer Science,2.92
Student3821,24,Psychology,2.63
Student4010,19,English,3.61
Student6358,22,History,3.05
Student8639,18,English,3.88
Student8877,23,History,3.22
Student4620,24,Computer Science,3.63
Student8677,24,Biology,2.68
Student7829,20,English,3.41
Student4395,18,Psychology,2.73
Student3842,24,Computer Science,3.32
Student7038,18,History,2.89
Student9673,20,Biology,3.9
Student1279,24,History,3.97
Student895,18,Mechanical Engineering,3.64
Student6755,21,History,3.33
Student3934,23,Mechanical Engineering,2.73
Student2072,23,Computer Science,2.8
Student2261,22,English,3.46
Student6399,20,Biology,2.62
Student9120,21,English,3.08
Student6003,20,History,3.74
Student4944,20,Psychology,3.5
Student9044,24,Biology,3.1
Student6959,21,Biology,3.46
Student8478,22,Psychology,3.48
Student2034,23,Psychology,3.71
Student6461,18,History,3.43
Student7482,19,History,3.86
Student5940,23,Mechanical Engineering,2.75
Student1125,21,History,2.74
Student9054,24,English,3.9
Student8756,21,Biology,2.52
Student6055,24,Psychology,3.58
Student1282,23,History,2.84
Student1560,21,Psychology,3.01
Student8058,19,History,3.2
Student9262,20,English,3.5
Student8978,20,English,2.85
Student6349,18,Computer Science,3.85
Student9761,18,Computer Science,3.37
Student1185,24,Biology,2.52
Student8024,19,Psychology,3.06
Student7285,19,Computer Science,2.95
Student8824,20,English,2.66
Student3784,20,Psychology,2.98
Student1002,24,Mechanical Engineering,3.2
Student7651,20,Mechanical Engineering,3.6
Student8571,19,English,3.0
Student6307,18,Biology,3.24
Student3246,22,Psychology,3.76
Student7614,24,Biology,2.84
Student900,21,History,3.88
Student6284,18,History,3.24
Student7913,18,English,3.35
Student8560,24,Psychology,3.67
Student5478,18,English,2.63
Student6434,24,Biology,3.46
Student3087,21,Mechanical Engineering,3.74
Student8766,19,Computer Science,2.91
Student2014,21,Psychology,3.09
Student4852,21,Biology,2.63
Student8327,20,Psychology,3.16
Student5026,19,Computer Science,3.82
Student8926,18,Mechanical Engineering,2.91
Student31,21,Computer Science,2.62
Student869,20,Computer Science,3.25
Student6559,22,History,2.7
Student6156,22,Psychology,3.35
Student8606,22,Biology,2.8
Student5462,22,Biology,3.23
Student6159,18,Computer Science,3.27
Student5650,22,History,3.75
Student1472,22,Biology,2.59
Student2594,23,Mechanical Engineering,3.06
Student7645,20,Psychology,2.72
Student5032,20,Biology,2.74
Student3045,18,Biology,3.38
Student9972,22,History,3.82
Student830,18,English,2.64
Student2375,18,Biology,2.94
Student86,20,English,2.61
Student9155,20,Biology,2.65
Student83,21,Mechanical Engineering,3.68
Student8165,18,Psychology,3.85
Student4294,24,History,3.77
Student4503,18,Biology,2.76
Student6005,18,Biology,3.93
Student9886,24,History,2.76
Student1609,23,English,3.63
Student333,20,Biology,3.02
Student8072,18,Psychology,3.95
Student8687,20,History,3.12
Student4851,22,History,3.46
Student5905,18,Computer Science,2.57
